t,pan_deg,tilt_deg,pan_vel_deg_s,tilt_vel_deg_s,pan_acc_deg_s2,tilt_acc_deg_s2,human,cx,cy
0.0012,135.000,135.000,0.000,0.000,0.000,0.000,0,,
2.9069,135.000,135.000,0.000,0.000,0.000,0.000,0,,
2.9548,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.0109,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.0664,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.1128,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.1663,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.2133,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.2673,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.3143,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.3643,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.4185,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.4642,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.5125,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.5634,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.6120,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.6632,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.7116,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.7629,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.8115,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.8610,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.9075,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.9534,135.000,135.000,0.000,0.000,0.000,0.000,0,,
3.9980,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.0477,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.0961,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.1458,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.1919,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.2355,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.2803,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.3300,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.3763,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.4232,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.4645,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.5130,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.5601,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.6063,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.6506,135.000,135.000,0.000,0.000,0.000,0.000,0,,
4.7003,136.200,133.800,24.155,-24.155,486.227,-486.227,1,369,256
4.8915,137.400,132.600,6.275,-6.275,-93.495,93.495,1,396,257
4.9445,138.600,131.400,22.662,-22.662,309.482,-309.482,1,402,259
5.0005,139.800,130.200,21.417,-21.417,-22.232,22.232,1,426,262
5.0534,141.000,129.000,22.684,-22.684,23.965,-23.965,1,463,262
5.1050,142.200,127.800,23.250,-23.250,10.953,-10.953,1,473,265
5.1547,143.400,126.600,24.147,-24.147,18.064,-18.064,1,489,274
5.2095,144.600,126.600,21.895,0.000,-41.099,440.582,1,510,283
5.2543,144.600,126.600,0.000,0.000,-489.422,0.000,1,588,303
5.2994,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.3458,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.3931,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.4379,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.4836,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.5312,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.5807,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.6302,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.6799,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.7277,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.7774,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.8260,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.8673,144.600,126.600,0.000,0.000,0.000,0.000,0,,
5.9143,144.600,126.600,0.000,0.000,0.000,0.000,1,608,367
5.9650,144.600,126.600,0.000,0.000,0.000,0.000,0,,
6.0124,144.600,126.600,0.000,0.000,0.000,0.000,0,,
6.0598,144.600,126.600,0.000,0.000,0.000,0.000,1,594,364
6.1055,144.600,126.600,0.000,0.000,0.000,0.000,1,587,362
6.1564,144.600,126.600,0.000,0.000,0.000,0.000,1,566,359
6.2064,144.600,126.600,0.000,0.000,0.000,0.000,1,562,355
6.2562,144.600,126.600,0.000,0.000,0.000,0.000,1,565,351
6.3063,145.800,126.600,23.914,0.000,476.568,0.000,1,557,354
6.3570,147.000,126.600,23.696,0.000,-4.300,0.000,1,539,350
6.4080,148.200,126.600,23.524,0.000,-3.374,0.000,1,536,348
6.4586,148.200,126.600,0.000,0.000,-464.519,0.000,1,570,342
6.5089,148.200,126.600,0.000,0.000,0.000,0.000,1,590,343
6.5589,148.200,126.600,0.000,0.000,0.000,0.000,1,613,339
6.6090,148.200,126.600,0.000,0.000,0.000,0.000,1,615,339
6.6588,148.200,126.600,0.000,0.000,0.000,0.000,1,612,337
6.7089,148.200,126.600,0.000,0.000,0.000,0.000,1,609,334
6.7589,148.200,126.600,0.000,0.000,0.000,0.000,1,605,335
6.8092,148.200,126.600,0.000,0.000,0.000,0.000,1,610,338
6.8591,148.200,126.600,0.000,0.000,0.000,0.000,1,612,340
6.9054,148.200,126.600,0.000,0.000,0.000,0.000,1,611,341
6.9581,148.200,126.600,0.000,0.000,0.000,0.000,1,612,342
7.0021,148.200,126.600,0.000,0.000,0.000,0.000,1,613,341
7.0496,148.200,126.600,0.000,0.000,0.000,0.000,1,614,341
7.1021,148.200,126.600,0.000,0.000,0.000,0.000,1,612,340
7.1543,148.200,126.600,0.000,0.000,0.000,0.000,1,608,341
7.2053,148.200,126.600,0.000,0.000,0.000,0.000,1,603,342
7.2556,148.200,126.600,0.000,0.000,0.000,0.000,1,596,345
7.3060,148.200,126.600,0.000,0.000,0.000,0.000,1,593,345
7.3570,148.200,126.600,0.000,0.000,0.000,0.000,1,596,350
7.4069,148.200,126.600,0.000,0.000,0.000,0.000,1,609,354
7.4569,148.200,126.600,0.000,0.000,0.000,0.000,1,617,356
7.5055,148.200,126.600,0.000,0.000,0.000,0.000,1,619,360
7.5568,148.200,126.600,0.000,0.000,0.000,0.000,1,620,370
7.6057,148.200,126.600,0.000,0.000,0.000,0.000,1,624,368
7.6576,148.200,126.600,0.000,0.000,0.000,0.000,1,634,380
7.7057,148.200,126.600,0.000,0.000,0.000,0.000,1,638,380
7.7558,148.200,126.600,0.000,0.000,0.000,0.000,1,645,389
7.8061,148.200,126.600,0.000,0.000,0.000,0.000,1,648,391
7.8559,148.200,126.600,0.000,0.000,0.000,0.000,1,650,395
7.9056,148.200,126.600,0.000,0.000,0.000,0.000,1,665,402
7.9548,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.0004,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.0469,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.0901,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.1331,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.1782,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.2180,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.2639,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.3080,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.3518,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.3978,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.4410,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.4849,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.5310,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.5744,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.6165,148.200,126.600,0.000,0.000,0.000,0.000,0,,
8.6628,147.000,126.600,-25.913,0.000,-559.588,0.000,1,824,421
8.7086,145.800,126.600,-26.172,0.000,-5.643,0.000,1,826,418
8.7581,144.600,126.600,-24.245,0.000,38.941,0.000,1,877,422
8.8083,143.400,126.600,-23.906,0.000,6.754,0.000,1,892,422
8.8580,142.200,126.600,-24.143,0.000,-4.771,0.000,1,922,421
8.9071,141.000,126.600,-24.465,0.000,-6.575,0.000,1,938,420
8.9539,139.800,126.600,-25.602,0.000,-24.246,0.000,1,906,411
9.0043,138.600,126.600,-23.838,0.000,35.040,0.000,1,875,422
9.0558,137.400,126.600,-23.309,0.000,10.265,0.000,1,847,429
9.1065,136.200,126.600,-23.659,0.000,-6.893,0.000,1,815,430
9.1562,135.000,126.600,-24.130,0.000,-9.465,0.000,1,794,427
9.2075,133.800,126.600,-23.393,0.000,14.362,0.000,1,798,431
9.2601,132.600,127.800,-22.810,22.810,11.080,433.588,1,829,442
9.3138,131.400,129.000,-22.337,22.337,8.809,-8.809,1,874,443
9.3677,130.200,130.200,-22.264,22.264,1.355,-1.355,1,757,453
9.4175,129.000,131.400,-24.114,24.114,-37.186,37.186,1,816,457
9.4684,129.000,131.400,0.000,0.000,474.059,-474.059,0,,
9.5115,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.5574,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.6045,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.6513,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.6928,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.7398,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.7873,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.8347,129.000,131.400,0.000,0.000,0.000,0.000,0,,
9.8762,127.800,131.400,-28.925,0.000,-697.200,0.000,1,844,435
9.9249,127.800,131.400,0.000,0.000,594.288,0.000,0,,
9.9718,126.600,132.600,-25.589,25.589,-545.667,545.667,1,872,442
10.0237,125.400,133.800,-23.114,23.114,47.674,-47.674,1,895,444
10.0779,124.200,133.800,-22.116,0.000,18.387,-425.997,1,901,439
10.1288,123.000,133.800,-23.594,0.000,-29.063,0.000,1,919,435
10.1808,121.800,133.800,-23.088,0.000,9.749,0.000,1,881,429
10.2312,120.600,133.800,-23.809,0.000,-14.303,0.000,1,834,425
10.2831,119.400,133.800,-23.109,0.000,13.469,0.000,1,849,423
10.3348,118.200,133.800,-23.211,0.000,-1.964,0.000,1,877,415
10.3845,117.000,133.800,-24.131,0.000,-18.509,0.000,1,853,418
10.4367,115.800,133.800,-23.011,0.000,21.481,0.000,1,823,423
10.4875,114.600,133.800,-23.604,0.000,-11.662,0.000,1,812,421
10.5373,113.400,133.800,-24.094,0.000,-9.846,0.000,1,798,422
10.5899,112.200,133.800,-22.809,0.000,24.431,0.000,1,768,424
10.6429,111.000,133.800,-22.646,0.000,3.077,0.000,1,750,422
10.6927,109.800,133.800,-24.099,0.000,-29.193,0.000,1,731,426
10.7439,109.800,133.800,0.000,0.000,471.184,0.000,1,715,424
10.7922,109.800,133.800,0.000,0.000,0.000,0.000,1,699,421
10.8471,109.800,133.800,0.000,0.000,0.000,0.000,1,698,420
10.8994,109.800,133.800,0.000,0.000,0.000,0.000,1,702,422
10.9495,108.600,133.800,-23.984,0.000,-479.374,0.000,1,736,422
11.0025,107.400,133.800,-22.615,0.000,25.813,0.000,1,759,424
11.0521,106.200,133.800,-24.223,0.000,-32.469,0.000,1,764,429
11.1018,105.000,133.800,-24.149,0.000,1.502,0.000,1,779,431
11.1533,103.800,133.800,-23.292,0.000,16.626,0.000,1,793,429
11.2028,102.600,133.800,-24.231,0.000,-18.951,0.000,1,749,432
11.2520,102.600,133.800,0.000,0.000,492.958,0.000,1,720,429
11.3038,102.600,133.800,0.000,0.000,0.000,0.000,1,712,421
11.3517,102.600,133.800,0.000,0.000,0.000,0.000,1,693,416
11.4020,102.600,133.800,0.000,0.000,0.000,0.000,1,694,411
11.4523,102.600,133.800,0.000,0.000,0.000,0.000,1,707,409
11.5004,102.600,133.800,0.000,0.000,0.000,0.000,1,716,411
11.5518,101.400,133.800,-23.345,0.000,-454.163,0.000,1,731,421
11.6039,100.200,133.800,-23.037,0.000,5.908,0.000,1,737,425
11.6572,99.000,133.800,-22.503,0.000,10.024,0.000,1,758,420
11.7076,97.800,133.800,-23.826,0.000,-26.280,0.000,1,759,417
11.7618,96.600,133.800,-22.127,0.000,31.332,0.000,1,729,412
11.8100,96.600,133.800,0.000,0.000,458.836,0.000,1,717,416
11.8603,96.600,133.800,0.000,0.000,0.000,0.000,1,708,404
11.9084,96.600,133.800,0.000,0.000,0.000,0.000,1,702,396
11.9619,96.600,133.800,0.000,0.000,0.000,0.000,1,718,397
12.0127,95.400,133.800,-23.642,0.000,-465.773,0.000,1,737,401
12.0655,95.400,133.800,0.000,0.000,447.093,0.000,0,,
12.1090,94.200,133.800,-27.614,0.000,-635.462,0.000,1,756,412
12.1621,93.000,133.800,-22.572,0.000,94.842,0.000,1,741,414
12.2073,91.800,133.800,-26.605,0.000,-89.397,0.000,1,744,414
12.2540,90.600,133.800,-25.674,0.000,19.907,0.000,1,736,405
12.3004,90.600,133.800,0.000,0.000,553.501,0.000,1,713,392
12.3443,90.600,133.800,0.000,0.000,0.000,0.000,1,692,401
12.3926,90.600,133.800,0.000,0.000,0.000,0.000,0,,
12.4378,90.600,133.800,0.000,0.000,0.000,0.000,0,,
12.4775,90.600,133.800,0.000,0.000,0.000,0.000,1,710,393
12.5255,90.600,133.800,0.000,0.000,0.000,0.000,0,,
12.5703,90.600,133.800,0.000,0.000,0.000,0.000,0,,
12.6096,89.400,133.800,-30.589,0.000,-779.726,0.000,1,749,402
12.6588,88.200,133.800,-24.372,0.000,126.264,0.000,1,763,391
12.7082,87.000,133.800,-24.286,0.000,1.735,0.000,1,772,390
12.7545,85.800,133.800,-25.936,0.000,-35.667,0.000,1,776,394
12.7995,84.600,133.800,-26.671,0.000,-16.334,0.000,1,756,397
12.8449,84.600,133.800,0.000,0.000,587.061,0.000,0,,
12.8890,84.600,133.800,0.000,0.000,0.000,0.000,1,701,395
12.9347,84.600,133.800,0.000,0.000,0.000,0.000,1,696,390
12.9786,84.600,133.800,0.000,0.000,0.000,0.000,1,693,387
13.0265,84.600,133.800,0.000,0.000,0.000,0.000,1,709,380
13.0745,83.400,133.800,-25.037,0.000,-522.361,0.000,1,721,379
13.1212,83.400,133.800,0.000,0.000,535.275,0.000,1,720,383
13.1653,82.200,133.800,-27.224,0.000,-617.600,0.000,1,766,380
13.2143,81.000,133.800,-24.475,0.000,56.058,0.000,1,778,380
13.2642,79.800,133.800,-24.058,0.000,8.359,0.000,1,799,377
13.3142,78.600,133.800,-24.018,0.000,0.807,0.000,1,798,374
13.3643,77.400,133.800,-23.928,0.000,1.787,0.000,1,728,368
13.4112,76.200,133.800,-25.583,0.000,-35.279,0.000,1,723,366
13.4600,76.200,133.800,0.000,0.000,524.387,0.000,1,700,359
13.5093,76.200,133.800,0.000,0.000,0.000,0.000,1,685,359
13.5574,76.200,133.800,0.000,0.000,0.000,0.000,0,,
13.5980,76.200,133.800,0.000,0.000,0.000,0.000,0,,
13.6403,76.200,133.800,0.000,0.000,0.000,0.000,0,,
13.6804,76.200,133.800,0.000,0.000,0.000,0.000,0,,
13.7238,76.200,133.800,0.000,0.000,0.000,0.000,0,,
13.7639,76.200,133.800,0.000,0.000,0.000,0.000,0,,
13.8079,75.000,133.800,-27.255,0.000,-619.025,0.000,1,723,362
13.8555,75.000,133.800,0.000,0.000,572.803,0.000,0,,
13.8962,73.800,133.800,-29.446,0.000,-722.561,0.000,1,754,358
13.9455,72.600,133.800,-24.334,0.000,103.664,0.000,1,753,357
13.9949,71.400,133.800,-24.310,0.000,0.479,0.000,1,764,358
14.0440,70.200,133.800,-24.424,0.000,-2.303,0.000,1,781,358
14.0944,69.000,133.800,-23.832,0.000,11.754,0.000,1,726,357
14.1448,69.000,133.800,0.000,0.000,472.699,0.000,1,695,352
14.1935,69.000,133.800,0.000,0.000,0.000,0.000,1,686,342
14.2434,69.000,133.800,0.000,0.000,0.000,0.000,1,677,337
14.2918,69.000,133.800,0.000,0.000,0.000,0.000,1,677,331
14.3410,69.000,133.800,0.000,0.000,0.000,0.000,1,677,331
14.3883,69.000,133.800,0.000,0.000,0.000,0.000,1,680,335
14.4351,69.000,133.800,0.000,0.000,0.000,0.000,1,679,336
14.4796,69.000,133.800,0.000,0.000,0.000,0.000,1,679,337
14.5280,69.000,133.800,0.000,0.000,0.000,0.000,1,682,332
14.5776,69.000,133.800,0.000,0.000,0.000,0.000,1,680,331
14.6277,69.000,133.800,0.000,0.000,0.000,0.000,1,662,330
14.6797,69.000,133.800,0.000,0.000,0.000,0.000,1,661,330
14.7294,69.000,133.800,0.000,0.000,0.000,0.000,1,661,332
14.7791,69.000,133.800,0.000,0.000,0.000,0.000,1,658,332
14.8291,69.000,133.800,0.000,0.000,0.000,0.000,1,667,329
14.8811,69.000,133.800,0.000,0.000,0.000,0.000,1,653,327
14.9296,69.000,133.800,0.000,0.000,0.000,0.000,1,651,327
14.9786,69.000,133.800,0.000,0.000,0.000,0.000,1,654,327
15.0274,69.000,133.800,0.000,0.000,0.000,0.000,1,656,326
15.0758,69.000,133.800,0.000,0.000,0.000,0.000,1,655,328
15.1221,69.000,133.800,0.000,0.000,0.000,0.000,1,658,328
15.1656,69.000,133.800,0.000,0.000,0.000,0.000,1,652,328
15.2128,69.000,133.800,0.000,0.000,0.000,0.000,1,645,328
15.2617,69.000,133.800,0.000,0.000,0.000,0.000,1,639,306
15.3110,69.000,133.800,0.000,0.000,0.000,0.000,1,630,303
15.3609,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.4053,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.4449,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.4907,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.5305,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.5739,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.6131,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.6576,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.6969,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.7415,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.7807,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.8249,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.8641,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.9085,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.9476,69.000,133.800,0.000,0.000,0.000,0.000,0,,
15.9914,69.000,133.800,0.000,0.000,0.000,0.000,0,,
16.0308,69.000,133.800,0.000,0.000,0.000,0.000,0,,
16.0754,69.000,133.800,0.000,0.000,0.000,0.000,0,,
16.1168,69.000,133.800,0.000,0.000,0.000,0.000,0,,
16.1591,69.000,133.800,0.000,0.000,0.000,0.000,0,,
16.2007,69.000,133.800,0.000,0.000,0.000,0.000,0,,
16.2435,70.200,133.800,28.080,0.000,657.063,0.000,1,480,285
16.2933,71.400,132.600,24.080,-24.080,-80.270,-483.189,1,514,274
16.3427,72.600,131.400,24.304,-24.304,4.545,-4.545,1,453,276
16.3903,73.800,130.200,25.222,-25.222,19.288,-19.288,1,443,275
16.4368,75.000,129.000,25.815,-25.815,12.759,-12.759,1,436,276
16.4821,76.200,127.800,26.477,-26.477,14.613,-14.613,1,440,271
16.5310,77.400,127.800,24.554,0.000,-39.342,541.775,1,478,280
16.5797,77.400,127.800,0.000,0.000,-503.327,0.000,0,,
16.6249,78.600,127.800,26.565,0.000,588.089,0.000,1,516,310
16.6716,79.800,127.800,25.673,0.000,-19.089,0.000,1,519,325
16.7167,81.000,127.800,26.656,0.000,21.839,0.000,1,516,330
16.7649,82.200,127.800,24.896,0.000,-36.511,0.000,1,502,337
16.8127,83.400,127.800,25.065,0.000,3.535,0.000,1,521,335
16.8647,84.600,127.800,23.112,0.000,-37.620,0.000,1,552,334
16.9134,84.600,127.800,0.000,0.000,-474.429,0.000,1,564,337
16.9620,84.600,127.800,0.000,0.000,0.000,0.000,1,575,341
17.0103,84.600,127.800,0.000,0.000,0.000,0.000,1,582,342
17.0595,84.600,127.800,0.000,0.000,0.000,0.000,1,568,345
17.1061,84.600,127.800,0.000,0.000,0.000,0.000,1,562,345
17.1498,84.600,127.800,0.000,0.000,0.000,0.000,1,561,345
17.1963,85.800,127.800,25.828,0.000,555.924,0.000,1,549,340
17.2462,87.000,127.800,24.055,0.000,-35.549,0.000,1,540,338
17.2951,88.200,127.800,24.524,0.000,9.576,0.000,1,517,340
17.3449,89.400,127.800,24.077,0.000,-8.959,0.000,1,509,340
17.3938,90.600,127.800,24.552,0.000,9.708,0.000,1,547,339
17.4403,90.600,127.800,0.000,0.000,-527.912,0.000,1,569,337
17.4839,90.600,127.800,0.000,0.000,0.000,0.000,1,574,336
17.5314,90.600,127.800,0.000,0.000,0.000,0.000,1,582,338
17.5805,90.600,127.800,0.000,0.000,0.000,0.000,1,607,336
17.6299,90.600,127.800,0.000,0.000,0.000,0.000,1,601,335
