t,pan_deg,tilt_deg,pan_vel_deg_s,tilt_vel_deg_s,pan_acc_deg_s2,tilt_acc_deg_s2,human,cx,cy
78.5301,107.4,169.8,-22.061,0,-6.094,0,1,1089,316
78.5822,106.2,169.8,-23.025,0,-18.481,0,1,1096,303
78.6337,105,169.8,-23.29,0,-5.142,0,1,1128,287
78.6859,103.8,169.8,-23.008,0,5.395,0,1,1121,287
78.7372,102.6,169.8,-23.397,0,-7.591,0,1,1118,309
78.7907,101.4,169.8,-22.419,0,18.286,0,1,1186,322
78.8424,101.4,169.8,0,0,433.723,0,0,,
78.8891,100.2,169.8,-25.698,0,-550.33,0,1,1186,312
78.9415,99,169.8,-22.89,0,53.569,0,1,1183,339
78.9945,97.8,169.8,-22.62,0,5.09,0,1,1189,337
79.0473,96.6,169.8,-22.735,0,-2.191,0,1,1188,327
79.0972,95.4,169.8,-24.067,0,-26.712,0,1,1182,355
79.1475,94.2,169.8,-23.851,0,4.291,0,1,1182,356
79.2,94.2,169.8,0,0,454.518,0,0,,
79.2484,94.2,169.8,0,0,0,0,0,,
79.2946,94.2,169.8,0,0,0,0,0,,
79.3434,94.2,169.8,0,0,0,0,0,,
79.3904,94.2,169.8,0,0,0,0,0,,
79.4375,94.2,169.8,0,0,0,0,0,,
79.4853,94.2,169.8,0,0,0,0,0,,
79.5318,94.2,169.8,0,0,0,0,0,,
79.577,94.2,169.8,0,0,0,0,0,,
79.6235,94.2,169.8,0,0,0,0,0,,
79.671,94.2,169.8,0,0,0,0,0,,
79.7189,94.2,169.8,0,0,0,0,0,,
79.7639,94.2,169.8,0,0,0,0,0,,
79.8096,94.2,169.8,0,0,0,0,0,,
79.8561,94.2,169.8,0,0,0,0,0,,
79.904,94.2,169.8,0,0,0,0,0,,
79.9518,94.2,169.8,0,0,0,0,0,,
79.9985,94.2,169.8,0,0,0,0,0,,
80.0476,94.2,169.8,0,0,0,0,0,,
80.0942,94.2,169.8,0,0,0,0,0,,
80.1408,94.2,169.8,0,0,0,0,0,,
80.1885,94.2,169.8,0,0,0,0,0,,
80.2367,94.2,169.8,0,0,0,0,0,,
80.2835,94.2,169.8,0,0,0,0,0,,
80.3313,94.2,169.8,0,0,0,0,0,,
80.3765,94.2,169.8,0,0,0,0,0,,
80.4224,94.2,169.8,0,0,0,0,0,,
80.4706,94.2,169.8,0,0,0,0,0,,
80.5189,94.2,169.8,0,0,0,0,0,,
80.5661,94.2,169.8,0,0,0,0,0,,
80.6126,94.2,169.8,0,0,0,0,0,,
80.6602,94.2,169.8,0,0,0,0,0,,
80.706,94.2,169.8,0,0,0,0,0,,
80.7552,94.2,169.8,0,0,0,0,0,,
80.804,94.2,169.8,0,0,0,0,0,,
80.8497,94.2,169.8,0,0,0,0,0,,
80.8955,94.2,169.8,0,0,0,0,0,,
80.9437,94.2,169.8,0,0,0,0,0,,
80.991,94.2,169.8,0,0,0,0,0,,
81.0387,94.2,169.8,0,0,0,0,0,,
81.0872,94.2,169.8,0,0,0,0,0,,
81.1323,94.2,169.8,0,0,0,0,0,,
81.178,94.2,169.8,0,0,0,0,0,,
81.226,94.2,169.8,0,0,0,0,0,,
81.2743,94.2,169.8,0,0,0,0,0,,
81.3242,94.2,169.8,0,0,0,0,0,,
81.3724,94.2,169.8,0,0,0,0,0,,
81.4232,94.2,169.8,0,0,0,0,0,,
81.4731,94.2,169.8,0,0,0,0,0,,
81.5236,94.2,169.8,0,0,0,0,0,,
81.5743,94.2,169.8,0,0,0,0,0,,
81.623,94.2,169.8,0,0,0,0,0,,
81.6721,94.2,169.8,0,0,0,0,0,,
81.7199,94.2,169.8,0,0,0,0,0,,
81.7617,94.2,169.8,0,0,0,0,0,,
81.8082,94.2,169.8,0,0,0,0,0,,
81.855,94.2,169.8,0,0,0,0,0,,
81.9006,94.2,169.8,0,0,0,0,0,,
81.9462,94.2,169.8,0,0,0,0,0,,
81.9939,94.2,169.8,0,0,0,0,0,,
82.0401,94.2,169.8,0,0,0,0,0,,
82.0877,94.2,169.8,0,0,0,0,0,,
82.1317,94.2,169.8,0,0,0,0,0,,
82.1752,94.2,169.8,0,0,0,0,0,,
82.2233,94.2,169.8,0,0,0,0,0,,
82.2694,94.2,169.8,0,0,0,0,0,,
82.3138,94.2,169.8,0,0,0,0,0,,
82.362,94.2,169.8,0,0,0,0,0,,
82.4082,94.2,169.8,0,0,0,0,0,,
82.4562,94.2,169.8,0,0,0,0,0,,
82.5037,94.2,169.8,0,0,0,0,0,,
82.5545,94.2,169.8,0,0,0,0,0,,
82.5958,94.2,169.8,0,0,0,0,0,,
82.6414,94.2,169.8,0,0,0,0,0,,
82.6889,94.2,169.8,0,0,0,0,0,,
82.7346,94.2,169.8,0,0,0,0,0,,
82.7804,94.2,169.8,0,0,0,0,0,,
82.8258,94.2,169.8,0,0,0,0,0,,
82.8724,94.2,169.8,0,0,0,0,0,,
82.9174,94.2,169.8,0,0,0,0,0,,
82.9644,94.2,169.8,0,0,0,0,0,,
83.0044,94.2,169.8,0,0,0,0,0,,
83.0484,94.2,169.8,0,0,0,0,0,,
83.0914,94.2,169.8,0,0,0,0,0,,
83.1353,94.2,169.8,0,0,0,0,0,,
83.1811,94.2,169.8,0,0,0,0,0,,
83.2211,94.2,169.8,0,0,0,0,0,,
83.2677,94.2,169.8,0,0,0,0,0,,
83.3131,94.2,169.8,0,0,0,0,0,,
83.3528,94.2,169.8,0,0,0,0,0,,
83.3989,94.2,169.8,0,0,0,0,0,,
83.4425,94.2,169.8,0,0,0,0,0,,
83.4867,94.2,169.8,0,0,0,0,0,,
83.5327,94.2,169.8,0,0,0,0,0,,
83.5795,94.2,169.8,0,0,0,0,0,,
83.6193,94.2,169.8,0,0,0,0,0,,
83.6655,94.2,169.8,0,0,0,0,0,,
83.7093,94.2,169.8,0,0,0,0,0,,
83.753,94.2,169.8,0,0,0,0,0,,
83.799,94.2,169.8,0,0,0,0,0,,
83.8411,94.2,169.8,0,0,0,0,0,,
83.887,94.2,169.8,0,0,0,0,0,,
83.9333,94.2,169.8,0,0,0,0,0,,
83.9798,94.2,169.8,0,0,0,0,0,,
84.0197,94.2,169.8,0,0,0,0,0,,
84.0663,94.2,169.8,0,0,0,0,0,,
84.1098,94.2,169.8,0,0,0,0,0,,
84.1539,94.2,169.8,0,0,0,0,0,,
84.2,94.2,169.8,0,0,0,0,0,,
84.2516,94.2,169.8,0,0,0,0,0,,
84.2975,94.2,169.8,0,0,0,0,0,,
84.3389,94.2,169.8,0,0,0,0,0,,
84.3852,94.2,169.8,0,0,0,0,0,,
84.431,94.2,169.8,0,0,0,0,0,,
84.4709,94.2,169.8,0,0,0,0,0,,
84.5166,94.2,169.8,0,0,0,0,0,,
84.5599,94.2,169.8,0,0,0,0,0,,
84.604,94.2,169.8,0,0,0,0,0,,
84.6502,94.2,169.8,0,0,0,0,0,,
84.697,94.2,169.8,0,0,0,0,0,,
84.7384,94.2,169.8,0,0,0,0,0,,
84.7837,94.2,169.8,0,0,0,0,0,,
84.8263,94.2,169.8,0,0,0,0,0,,
84.8695,94.2,169.8,0,0,0,0,0,,
84.9162,94.2,169.8,0,0,0,0,0,,
84.958,94.2,169.8,0,0,0,0,0,,
85.0022,94.2,169.8,0,0,0,0,0,,
85.0481,94.2,169.8,0,0,0,0,0,,
85.0884,94.2,169.8,0,0,0,0,0,,
85.1341,94.2,169.8,0,0,0,0,0,,
85.1805,94.2,169.8,0,0,0,0,0,,
85.2206,94.2,169.8,0,0,0,0,0,,
85.2661,94.2,169.8,0,0,0,0,0,,
85.3076,94.2,169.8,0,0,0,0,0,,
85.3538,94.2,169.8,0,0,0,0,0,,
85.3999,94.2,169.8,0,0,0,0,0,,
85.442,94.2,169.8,0,0,0,0,0,,
85.4873,94.2,169.8,0,0,0,0,0,,
85.5332,94.2,169.8,0,0,0,0,0,,
85.5818,94.2,169.8,0,0,0,0,0,,
85.6231,94.2,169.8,0,0,0,0,0,,
85.669,94.2,169.8,0,0,0,0,0,,
85.7151,94.2,169.8,0,0,0,0,0,,
85.7582,94.2,169.8,0,0,0,0,0,,
85.8048,94.2,169.8,0,0,0,0,0,,
85.8513,94.2,169.8,0,0,0,0,0,,
85.8976,94.2,169.8,0,0,0,0,0,,
85.9387,94.2,169.8,0,0,0,0,0,,
85.9855,94.2,169.8,0,0,0,0,0,,
86.0327,94.2,169.8,0,0,0,0,0,,
86.0744,94.2,169.8,0,0,0,0,0,,
86.121,94.2,169.8,0,0,0,0,0,,
86.167,94.2,169.8,0,0,0,0,0,,
86.2156,94.2,169.8,0,0,0,0,0,,
86.2577,94.2,169.8,0,0,0,0,0,,
86.3031,94.2,169.8,0,0,0,0,0,,
86.3491,94.2,169.8,0,0,0,0,0,,
86.3894,94.2,169.8,0,0,0,0,0,,
86.4504,94.2,169.8,0,0,0,0,0,,
86.5078,94.2,169.8,0,0,0,0,0,,
86.5553,94.2,169.8,0,0,0,0,0,,
86.5991,94.2,169.8,0,0,0,0,0,,
86.6435,94.2,169.8,0,0,0,0,0,,
86.6897,94.2,169.8,0,0,0,0,0,,
86.7321,94.2,169.8,0,0,0,0,0,,
86.7753,94.2,169.8,0,0,0,0,0,,
86.82,94.2,169.8,0,0,0,0,0,,
86.8663,94.2,169.8,0,0,0,0,0,,
86.909,94.2,169.8,0,0,0,0,0,,
86.9538,94.2,169.8,0,0,0,0,0,,
86.9992,94.2,169.8,0,0,0,0,0,,
87.044,94.2,169.8,0,0,0,0,0,,
87.091,94.2,169.8,0,0,0,0,0,,
87.1365,94.2,169.8,0,0,0,0,0,,
87.182,94.2,169.8,0,0,0,0,0,,
87.2266,94.2,169.8,0,0,0,0,0,,
87.2735,94.2,169.8,0,0,0,0,0,,
87.3175,94.2,169.8,0,0,0,0,0,,
87.359,94.2,169.8,0,0,0,0,0,,
87.4,94.2,169.8,0,0,0,0,0,,
87.4434,94.2,169.8,0,0,0,0,0,,
87.4878,94.2,169.8,0,0,0,0,0,,
87.5291,94.2,169.8,0,0,0,0,0,,
87.575,94.2,169.8,0,0,0,0,0,,
87.6171,94.2,169.8,0,0,0,0,0,,
87.6597,94.2,169.8,0,0,0,0,0,,
87.7029,94.2,169.8,0,0,0,0,0,,
87.744,94.2,169.8,0,0,0,0,0,,
87.7886,94.2,169.8,0,0,0,0,0,,
87.829,94.2,169.8,0,0,0,0,0,,
